,,,,,بيانات على مستوى الحي من تعداد 2015 ,,,,,,,,,,,,,,,,,,,,
GOV_CODE,المحافظة,LUAA_CODE,اللواء,DISTRICT_CODE,القضاء,COLLECTION_CODE,التجمع السكاني,AREA_CODE,المنطقة,QUERTER_CODE,الحي,الفئات العمرية,ذكر _اردني,انثى _اردني,ذكر _سوري,انثى _سوري,ذكر _عراقي,انثى _عراقي,ذكر_فلسطيني,انثى_فلسطيني,ذكر _مصري,انثى _مصري,اخرى _ذكر ,اخرى _انثى,المجموع
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,35-39,"1,324","1,348",133,212,7,9,322,155,252,24,24,30,"3,840"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,40-44,"1,351","1,243",157,134,8,10,182,119,165,8,15,12,"3,404"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,45-49,"1,097","1,015",122,144,8,0,183,49,127,0,1,7,"2,753"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,50-54,796,813,91,98,5,3,98,35,32,15,0,5,"1,991"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,55-59,491,552,47,86,7,2,105,28,36,22,6,5,"1,387"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,5-9,"2,650","2,593",588,434,11,19,666,497,66,36,1,6,"7,567"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,60-64,364,378,44,42,0,5,70,21,7,0,0,6,937
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,65-69,305,306,51,24,0,6,77,49,8,16,6,5,853
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,70-74,271,258,15,19,7,0,14,21,0,0,1,1,607
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,74-79,147,173,8,0,0,0,7,7,0,0,0,0,342
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120401,الاميرالحسن,80+,129,124,4,0,0,2,28,28,7,0,0,0,322
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,0-4,"1,010",924,296,267,6,4,133,105,69,37,10,2,"2,863"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,10-14,"1,098","1,142",256,211,14,9,63,84,90,56,2,5,"3,030"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,15-19,"1,136",967,213,151,4,12,98,70,98,31,0,5,"2,785"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,20-24,994,879,99,101,7,11,56,63,113,65,33,14,"2,435"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,25-29,714,627,118,126,7,6,70,42,304,22,68,36,"2,140"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,30-34,668,679,157,148,7,10,105,91,224,30,19,13,"2,151"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,35-39,591,676,117,134,13,15,70,28,318,6,11,19,"1,998"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,40-44,650,597,96,99,8,3,49,14,96,23,2,15,"1,652"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,45-49,610,586,79,81,3,9,42,35,93,0,8,16,"1,562"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,50-54,437,398,44,39,7,8,49,14,69,32,5,6,"1,108"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,55-59,259,290,31,23,7,3,35,14,47,8,0,0,717
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,5-9,"1,309","1,226",329,268,16,17,175,119,69,33,4,6,"3,571"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,60-64,163,210,23,23,3,0,7,21,31,13,0,0,494
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,65-69,135,149,16,11,0,0,7,14,7,0,0,0,339
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,70-74,130,142,0,19,0,3,21,42,7,0,0,0,364
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,74-79,95,87,12,11,0,0,7,14,0,0,0,0,226
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120402,جبل النصر,80+,65,57,0,7,0,0,7,0,0,0,0,0,136
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,0-4,"2,387","2,347",189,217,3,3,230,230,21,25,8,10,"5,670"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,10-14,"2,271","2,248",179,136,0,2,252,293,66,46,3,0,"5,496"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,15-19,"2,142","1,909",112,128,0,4,224,316,35,38,3,4,"4,915"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,20-24,"1,797","1,744",78,101,5,2,351,260,39,31,6,6,"4,420"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,25-29,"1,436","1,475",96,179,3,5,154,162,149,38,6,29,"3,732"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,30-34,"1,489","1,482",65,89,2,3,175,154,134,20,8,24,"3,645"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,35-39,"1,400","1,290",101,123,3,0,196,105,36,8,2,4,"3,268"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,40-44,"1,179","1,124",58,77,0,0,112,35,69,8,0,2,"2,664"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,45-49,"1,081",895,71,58,2,2,105,77,45,16,0,9,"2,361"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,50-54,699,709,34,11,2,0,112,21,40,0,3,0,"1,631"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,55-59,473,563,24,19,0,0,49,21,23,15,0,7,"1,194"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,5-9,"2,640","2,563",249,232,2,7,336,363,72,58,11,0,"6,533"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,60-64,405,359,14,0,0,0,42,21,0,8,0,0,849
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,65-69,291,323,12,31,0,0,49,35,0,7,0,0,748
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,70-74,257,204,0,4,0,0,28,35,0,0,0,0,528
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,74-79,129,104,3,0,0,0,49,7,0,0,0,0,292
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120403,المنارة,80+,84,58,0,4,0,0,7,0,0,0,0,0,153
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,0-4,"2,397","2,350",289,366,7,0,547,411,56,81,8,4,"6,516"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,10-14,"2,320","2,177",234,263,2,3,560,309,80,59,0,9,"6,016"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,15-19,"2,162","1,997",189,190,4,0,295,343,43,49,0,1,"5,273"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,20-24,"2,065","1,849",103,157,3,5,280,310,106,55,34,11,"4,978"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,25-29,"1,575","1,580",101,185,10,0,268,240,70,42,0,37,"4,108"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,30-34,"1,468","1,335",134,138,0,4,217,196,63,15,11,26,"3,607"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,35-39,"1,278","1,157",118,117,3,2,350,175,63,8,6,0,"3,277"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,40-44,"1,121","1,086",93,100,2,0,287,70,55,17,0,9,"2,840"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,45-49,"1,033",991,55,73,2,0,98,77,24,14,4,17,"2,388"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,50-54,783,693,46,54,6,5,84,77,56,8,0,0,"1,812"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,55-59,548,503,42,45,0,2,77,28,50,7,0,10,"1,312"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,5-9,"2,596","2,513",257,328,10,4,483,469,85,40,8,3,"6,796"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,60-64,319,310,23,16,0,0,70,49,14,8,0,0,809
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,65-69,244,257,17,12,2,2,105,35,24,16,0,0,714
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,70-74,195,181,7,7,0,0,35,28,0,0,0,0,453
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,74-79,109,98,0,0,0,0,21,7,7,0,0,0,242
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120404,الربوة,80+,66,76,4,4,0,0,14,7,0,0,0,0,171
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,0-4,"2,441","2,240",311,339,0,0,384,321,31,40,9,0,"6,116"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,10-14,"2,116","1,943",221,195,4,4,258,294,16,25,10,0,"5,086"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,15-19,"1,983","1,948",218,231,2,9,274,245,8,40,5,16,"4,979"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,20-24,"1,900","1,915",154,190,0,8,344,267,57,16,10,13,"4,874"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,25-29,"1,587","1,426",175,184,0,0,191,175,60,31,5,28,"3,862"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,30-34,"1,383","1,245",139,170,0,0,168,140,14,14,3,35,"3,311"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,35-39,"1,185","1,024",122,106,0,4,224,98,32,0,6,19,"2,820"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,40-44,"1,006",942,78,100,4,3,112,91,16,9,2,13,"2,376"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,45-49,998,900,68,71,2,0,126,49,67,0,5,7,"2,293"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,50-54,797,685,60,34,4,0,84,7,33,6,3,0,"1,713"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,55-59,505,435,23,36,2,2,49,21,16,0,0,0,"1,089"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,5-9,"2,428","2,340",271,257,8,2,439,329,53,47,6,11,"6,191"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,60-64,317,271,31,37,0,0,35,7,32,0,0,0,730
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,65-69,193,182,16,23,0,0,42,14,0,0,0,0,470
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,70-74,145,123,3,4,0,0,28,7,7,0,0,0,317
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,74-79,70,59,0,9,0,0,28,7,8,0,0,0,181
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120405,الاميرة عالية,80+,41,50,0,4,0,0,0,7,0,0,0,0,102
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,0-4,538,538,91,131,0,2,63,112,69,21,7,3,"1,575"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,10-14,480,507,91,123,2,0,42,63,49,34,4,4,"1,399"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,15-19,504,499,88,59,0,4,70,42,15,16,0,0,"1,297"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,20-24,440,412,24,51,2,2,28,91,15,8,2,3,"1,078"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,25-29,373,365,39,59,0,0,42,49,53,7,0,27,"1,014"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,30-34,310,278,60,69,0,0,56,21,39,15,0,0,848
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,35-39,255,248,14,50,2,2,63,28,48,7,0,14,731
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,40-44,243,274,16,34,0,3,49,28,32,7,7,0,693
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,45-49,239,227,35,16,0,0,0,7,30,8,2,0,564
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,50-54,209,134,20,16,0,0,21,7,34,0,0,0,441
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,55-59,120,121,4,15,0,0,0,14,25,0,0,0,299
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,5-9,605,578,123,191,0,0,57,119,70,47,3,11,"1,804"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,60-64,65,51,4,8,0,3,7,7,0,8,0,0,153
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,65-69,43,45,8,0,0,2,7,14,0,0,0,0,119
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,70-74,39,39,0,0,0,0,7,0,0,0,0,0,85
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,74-79,22,25,0,0,0,0,0,0,0,0,0,0,47
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120406,الصالحية,80+,6,14,0,0,0,0,0,0,0,0,0,0,20
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,0-4,480,452,112,88,0,0,118,133,0,16,0,0,"1,399"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,10-14,504,467,76,124,0,0,154,105,0,0,0,0,"1,430"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,15-19,451,441,104,114,0,0,70,112,0,0,0,2,"1,294"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,20-24,404,312,63,36,0,0,106,35,0,8,0,2,966
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,25-29,296,253,40,47,0,0,84,21,8,7,0,0,756
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,30-34,236,223,32,44,0,0,49,70,6,0,0,0,660
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,35-39,211,240,36,40,0,0,91,42,0,0,0,0,660
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,40-44,215,207,20,47,0,0,84,28,14,0,0,0,615
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,45-49,221,156,39,35,0,0,28,0,0,0,0,0,479
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,50-54,135,116,20,24,0,0,28,7,0,0,0,0,330
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,55-59,100,72,8,16,0,0,14,0,0,0,0,0,210
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,5-9,531,567,112,75,0,0,119,154,16,0,0,0,"1,574"
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,60-64,47,55,20,20,0,0,14,14,0,14,0,0,184
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,65-69,23,19,4,4,0,0,7,0,0,0,0,0,57
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,70-74,32,19,0,12,0,0,0,0,0,0,0,0,63
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,74-79,4,5,0,4,0,0,0,0,0,0,0,0,13
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120407,المغيرات,80+,12,18,0,3,0,0,0,0,0,0,0,0,33
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,0-4,251,228,0,8,0,0,7,28,0,0,0,0,522
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,10-14,264,215,8,4,0,0,49,21,27,0,0,0,588
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,15-19,268,216,8,0,0,0,49,35,0,0,0,0,576
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,20-24,251,231,4,8,0,0,35,28,0,0,0,0,557
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,25-29,236,204,4,16,2,0,42,0,8,8,0,0,520
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,30-34,173,148,8,8,0,0,21,14,42,0,0,0,414
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,35-39,157,119,8,4,0,0,14,21,16,0,0,0,339
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,40-44,128,128,4,4,0,0,21,14,8,0,0,0,307
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,45-49,159,109,0,0,0,0,28,7,9,0,0,0,312
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,50-54,81,70,0,0,0,0,7,0,0,0,0,0,158
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,55-59,41,49,0,4,0,0,14,0,0,0,0,0,108
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,5-9,312,254,8,4,0,0,35,63,9,18,0,0,703
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,60-64,45,18,4,0,0,0,7,7,8,0,0,0,89
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,65-69,23,28,0,0,0,0,7,7,0,0,0,0,65
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,70-74,12,10,0,0,0,0,7,7,0,0,0,0,36
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,74-79,12,14,0,0,0,0,0,0,0,0,0,0,26
11,العاصمة,1102,ماركا,11021,ماركا,11021112,النصر,1102111204,النصر,110211120408,وادي القطار,80+,6,1,0,0,0,0,7,0,0,0,0,0,14
11,العاصمة,1102,ماركا,11021,ماركا,11021114,بسمان,1102111402,بسمان,110211140201,القصور,0-4,"1,154","1,007",679,615,3,0,237,210,55,123,3,3,"4,089"
