"","GOV_CODE","GOV_NAME_AR","LUAA_CODE","LUAA_NAME_AR","DISTRICT_CODE","DISTRICT_NAME_AR","COLLECTION_CODE","COLLECTION_NAME_AR","AREA_CODE","AREA_NAME_AR","QUERTER_CODE","QUERTER_NAME_AR","MALE_JORD","FEMALE_JORD","PER_JORD","FAM_JORD","متوسط حجم الاسرة يحسب كما يلي","MALE_OTH","FEMALE_OTH","PER_OTH","FAM_OTH","MALE_SYR","FEMALE_SYR","PER_SYR","FAM_SYR","MALE_PLST","FEMALE_PLST","PER_PLST","FAM_PLST","MALE_EGPT","FEMALE_EGPT","PER_EGPT","FAM_EGPT","MALE_IRQ","FEMALE_IRQ","PER_IRQ","FAM_IRQ","MALE_EMN","FEMALE_EMN","PER_EMN","FAM_EMN","MALE_LYP","FEMALE_LYP","PER_LYP","FAM_LYP","TOT"
"279","11","العاصمة","1103","القويسمة","11031","القويسمة","11031013","ام قصير والمقابلين","1103101313","ام قصير والمقابلين والبنيات","110310131307","الكرامة",212,236,448,92,NA,6,63,69,17,0,0,0,0,7,7,14,5,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,539
"280","11","العاصمة","1103","القويسمة","11031","القويسمة","11031012","خريبة السوق وجاوا واليادودة","1103101212","خريبة السوق وجاوة","110310121214","الصفاء",77,38,115,32,NA,0,0,0,0,36,20,56,10,0,0,0,0,340,53,393,88,0,0,0,0,0,0,0,0,0,0,0,0,564
"281","11","العاصمة","1106","سحاب","11061","سحاب","11061011","سحاب","1106101102","أحد","110610110220","الماضونة",29,18,47,11,NA,22,14,36,8,12,12,24,9,0,0,0,0,107,0,107,15,0,0,0,0,0,0,0,0,0,0,0,0,214
"282","11","العاصمة","1103","القويسمة","11031","القويسمة","11031011","القويسمة والجويدة وابو علندا والرجيب","1103101111","القويسمة وابو علندا","110310111113","المغبة الغربي",43,39,82,17,NA,0,0,0,0,3,0,3,2,0,0,0,0,99,24,123,13,0,0,0,0,0,0,0,0,0,0,0,0,208
"283","11","العاصمة","1104","الجامعة","11041","الجامعة","11041015","شفا بدران","1104101519","شفا بدران","110410151917","غير مسمى",125,121,246,50,NA,0,6,6,1,0,0,0,0,0,0,0,0,8,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,260
"284","11","العاصمة","1106","سحاب","11061","سحاب","11061011","سحاب","1106101102","أحد","110610110219","رميدان",132,125,257,57,NA,0,2,2,1,40,24,64,12,0,0,0,0,45,0,45,7,0,0,0,0,0,0,0,0,0,0,0,0,368
"285","11","العاصمة","1107","الجيزة","11071","الجيزة","11071048","خان الزبيب","1107104801","خان الزبيب","110710480101","خان الزبيب",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,8
"286","11","العاصمة","1107","الجيزة","11071","الجيزة","11071039","الخريم","1107103901","الخريم","110710390101","الخريم",1,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"287","11","العاصمة","1101","قصبة عمان","11011","عمان","11011115","اليرموك","1101111505","اليرموك","110111150501","الاشرفية",15193,14743,29936,6877,NA,710,893,1603,483,4125,3716,7841,1653,1827,1631,3458,568,7385,2662,10047,1673,513,425,938,246,138,115,253,64,0,0,0,0,54076
"288","11","العاصمة","1102","ماركا","11021","ماركا","11021112","النصر","1102111204","النصر","110211120404","الربوة",20279,19153,39432,8338,NA,71,127,198,41,1712,2055,3767,692,3791,2831,6622,1030,796,419,1215,182,51,27,78,23,0,0,0,0,0,0,0,0,51312
"289","11","العاصمة","1103","القويسمة","11031","القويسمة","11031013","ام قصير والمقابلين","1103101313","ام قصير والمقابلين والبنيات","110310131301","ام قصير",6751,6283,13034,2879,NA,34,107,141,20,705,694,1399,251,434,266,700,136,406,161,567,83,11,11,22,5,9,3,12,3,0,0,0,0,15875
"290","11","العاصمة","1105","وادي السير","11051","وادي السير","11051022","وادي الشتاء","1105102201","وادي الشتاء","110510220101","وادي الشتاء",143,159,302,58,NA,2,0,2,0,44,39,83,19,7,0,7,2,195,0,195,55,0,0,0,0,3,0,3,2,0,0,0,0,592
"291","11","العاصمة","1108","الموقر","11081","الموقر","11081018","الحاتمية","1108101801","الحاتمية","110810180101","الحاتمية",876,875,1751,331,NA,45,6,51,2,48,32,80,14,0,0,0,0,779,24,803,16,0,0,0,0,39,0,39,0,0,0,0,0,2724
"292","11","العاصمة","1107","الجيزة","11071","الجيزة","11071030","ضبعة","1107103001","ضبعة","110710300101","ضبعه",657,654,1311,214,NA,6,18,24,3,25,14,39,7,21,21,42,6,127,18,145,23,0,0,0,0,0,0,0,0,0,0,0,0,1561
"293","11","العاصمة","1101","قصبة عمان","11011","عمان","11011114","زهران","1101111408","زهران","110111140801","جبل عمان",6606,6600,13206,3504,NA,2463,3157,5620,1704,1767,1606,3373,749,553,497,1050,153,5176,1684,6860,1193,397,360,757,200,204,183,387,96,26,27,53,1,31306
"294","11","العاصمة","1108","الموقر","11082","رجم الشامي","11082014","رجم الشامي الشرقي","1108201401","رجم الشامي الشرقي","110820140101","رجم الشامي الشرقي",1509,1440,2949,549,NA,92,26,118,61,213,213,426,78,224,203,427,36,162,124,286,38,10,2,12,0,6,9,15,3,0,0,0,0,4233
"295","11","العاصمة","1108","الموقر","11081","الموقر","11081014","مغاير مهنا","1108101401","مغاير مهنا","110810140101","مغاير مهنا",1463,1407,2870,549,NA,10,4,14,6,24,28,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936
"296","11","العاصمة","1104","الجامعة","11041","الجامعة","11041013","تلاع العلي وخلدا وام السماق","1104101317","تلاع العلي وخلدا وام السماق","110410131705","التلاع الشرقي",5987,6390,12377,3332,NA,688,1905,2593,572,869,821,1690,378,658,399,1057,208,4290,733,5023,960,4004,3906,7910,2011,465,538,1003,230,543,374,917,181,32570
"297","11","العاصمة","1107","الجيزة","11071","الجيزة","11071038","الخالدية","1107103801","الخالدية","110710380101","الخالدية",285,315,600,113,NA,0,0,0,0,8,12,20,5,0,14,14,2,35,9,44,7,0,3,3,0,0,0,0,0,0,0,0,0,681
"298","11","العاصمة","1107","الجيزة","11071","الجيزة","11071011","الجيزة","1107101101","الجيزة","110710110114","الخضراء",341,334,675,138,NA,38,31,69,13,245,157,402,63,0,0,0,0,870,242,1112,177,0,0,0,0,6,0,6,4,0,0,0,0,2264
"299","11","العاصمة","1107","الجيزة","11072","ام الرصاص","11072021","جميل","1107202101","جميل","110720210101","جميل",497,554,1051,186,NA,0,2,2,1,4,0,4,0,0,7,7,2,133,8,141,22,0,0,0,0,0,0,0,0,0,0,0,0,1205
"300","11","العاصمة","1107","الجيزة","11071","الجيزة","11071011","الجيزة","1107101101","الجيزة","110710110116","ارينبة الشرقية",795,778,1573,289,NA,3,9,12,3,0,4,4,0,7,7,14,5,137,27,164,32,0,0,0,0,0,0,0,0,0,0,0,0,1767
"301","11","العاصمة","1105","وادي السير","11051","وادي السير","11051011","وادي السير","1105101114","وادي السير","110510111412","ام اذينة الغربي",1844,2025,3869,1111,NA,495,1240,1735,397,285,344,629,181,70,133,203,28,1501,290,1791,352,784,815,1599,422,27,51,78,14,35,40,75,15,9979
"302","11","العاصمة","1105","وادي السير","11051","وادي السير","11051011","وادي السير","1105101114","وادي السير","110510111403","الجندويل",7238,7367,14605,3758,NA,600,1406,2006,484,1704,1577,3281,741,378,455,833,137,2618,736,3354,574,507,444,951,257,43,26,69,15,67,65,132,35,25231
"303","11","العاصمة","1104","الجامعة","11041","الجامعة","11041012","صويلح","1104101216","صويلح","110410121604","البشائر",4729,4767,9496,2187,NA,190,945,1135,247,1243,1130,2373,443,504,392,896,144,1918,293,2211,353,375,403,778,172,57,48,105,15,96,54,150,20,17144
"304","11","العاصمة","1104","الجامعة","11041","الجامعة","11041012","صويلح","1104101216","صويلح","110410121605","الكمالية",8623,8463,17086,3929,NA,175,414,589,136,4266,3626,7892,1650,882,728,1610,248,4463,495,4958,749,74,57,131,41,30,20,50,15,0,6,6,0,32322
"305","11","العاصمة","1102","ماركا","11021","ماركا","11021114","بسمان","1102111402","بسمان","110211140205","الرواق",10222,10129,20351,4392,NA,106,432,538,142,858,966,1824,367,1925,1253,3178,523,392,205,597,107,214,210,424,96,12,18,30,6,78,36,114,20,27056
"306","11","العاصمة","1103","القويسمة","11031","القويسمة","11031013","ام قصير والمقابلين","1103101313","ام قصير والمقابلين والبنيات","110310131306","الصحابة",1879,1854,3733,833,NA,23,160,183,58,185,123,308,67,154,98,252,36,239,27,266,64,44,54,98,22,3,9,12,3,0,0,0,0,4852
"307","11","العاصمة","1101","قصبة عمان","11011","عمان","11011113","المدينه","1101111301","المدينة","110111130101","القلعة",1103,1151,2254,537,NA,68,105,173,18,411,400,811,164,84,49,133,19,958,307,1265,202,61,40,101,30,33,8,41,1,6,0,6,0,4784
"308","11","العاصمة","1102","ماركا","11021","ماركا","11021013","طارق","1102101310","طارق","110210131010","الامير الحسين بن عبدالله",357,408,765,176,NA,0,23,23,2,48,24,72,24,35,14,49,10,8,0,8,0,2,2,4,2,0,0,0,0,6,0,6,0,927
"309","11","العاصمة","1107","الجيزة","11071","الجيزة","11071050","الذرة","1107105001","الذرة","110710500101","الذره",27,24,51,11,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,57
"310","11","العاصمة","1106","سحاب","11061","سحاب","11061011","سحاب","1106101102","أحد","110610110215","الخشافية الجنوبية",823,766,1589,377,NA,0,0,0,0,44,48,92,22,0,0,0,0,34,18,52,10,0,0,0,0,0,0,0,0,0,0,0,0,1733
"311","11","العاصمة","1105","وادي السير","11051","وادي السير","11051011","وادي السير","1105101114","وادي السير","110510111409","الظهير",576,562,1138,242,NA,23,178,201,36,19,36,55,9,0,0,0,0,106,24,130,24,36,38,74,13,6,3,9,3,0,0,0,0,1607
"312","11","العاصمة","1107","الجيزة","11071","الجيزة","11071052","حمام الطلاق","1107105201","حمام الطلاق","110710520101","حمام الطلاق",323,296,619,113,NA,3,2,5,4,35,30,65,16,7,7,14,5,286,21,307,82,9,18,27,3,0,0,0,0,0,0,0,0,1037
"313","11","العاصمة","1107","الجيزة","11071","الجيزة","11071011","الجيزة","1107101101","الجيزة","110710110118","صوفة",199,192,391,71,NA,0,2,2,0,32,44,76,12,0,0,0,0,145,0,145,28,0,0,0,0,0,0,0,0,0,0,0,0,614
"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4007526
