عدد السكان 2004 حسب الفئات العمرية والجنسية,,,,,,,,,,,,,,
محافظه,لواء,قضاء,التجمع السكاني,المنطقة,الحي,gis block code,age,اردني,سوري,عراقي,فلسطيني,مصري,اخرى,المجموع
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,اليادودة,110310121201,60-64,174,0,0,5,0,0,179
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,اليادودة,110310121201,65+,269,0,0,8,0,0,277
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,اليادودة,110310121201,unspecified,1,0,0,0,0,0,1
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,0-04,169,0,0,10,3,0,182
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,05-09,179,0,0,17,2,0,198
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,10-14,181,0,0,18,0,0,199
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,15-19,173,0,0,6,1,0,180
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,20-24,143,0,0,3,2,0,148
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,25-29,104,1,0,6,0,0,111
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,30-34,79,0,0,9,3,0,91
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,35-39,76,0,0,6,1,0,83
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,40-44,74,0,0,4,1,1,80
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,45-49,49,0,0,2,0,0,51
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,50-54,34,0,0,0,0,1,35
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,55-59,28,0,0,1,0,0,29
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,60-64,18,0,0,1,0,0,19
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,65+,32,0,0,2,0,0,34
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حى الوفاء,110310121212,unspecified,2,0,0,0,0,0,2
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,0-04,48,0,0,0,0,0,48
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,05-09,36,0,0,0,0,0,36
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,10-14,29,0,0,0,0,0,29
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,15-19,16,0,0,0,2,0,18
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,20-24,17,0,0,0,14,0,31
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,25-29,18,0,1,0,13,0,32
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,30-34,21,0,0,0,15,0,36
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,35-39,15,0,0,0,6,0,21
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,40-44,10,0,0,0,5,0,15
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,45-49,10,0,0,0,3,0,13
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,50-54,2,0,0,0,2,0,4
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,55-59,3,0,0,0,0,0,3
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,60-64,4,0,0,0,0,0,4
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,65+,10,0,0,0,0,0,10
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الابرار,110310121205,unspecified,0,0,0,0,1,0,1
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,0-04,116,0,0,1,6,0,123
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,05-09,141,0,0,2,5,0,148
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,10-14,103,0,0,2,3,0,108
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,15-19,79,0,1,3,2,0,85
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,20-24,59,0,3,3,2,0,67
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,25-29,55,0,0,2,2,0,59
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,30-34,46,0,0,2,4,0,52
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,35-39,37,0,0,0,2,0,39
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,40-44,31,0,0,0,1,0,32
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,45-49,14,0,0,1,1,0,16
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,50-54,15,0,0,0,1,0,16
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,55-59,13,0,0,1,0,0,14
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,60-64,5,0,0,0,0,0,5
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاحسان,110310121209,65+,15,0,0,0,0,0,15
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الامل,110310121217,10-14,0,0,0,0,0,2,2
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الامل,110310121217,25-29,0,0,0,0,1,0,1
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الامل,110310121217,30-34,1,0,0,0,1,0,2
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الامل,110310121217,40-44,0,0,0,0,2,1,3
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الامل,110310121217,45-49,0,0,0,0,1,0,1
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,0-04,914,0,0,39,5,3,961
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,05-09,905,3,0,36,2,9,955
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,10-14,842,2,0,44,1,4,893
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,15-19,682,1,1,46,0,1,731
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,20-24,558,1,2,29,3,4,597
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,25-29,415,4,4,23,2,3,451
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,30-34,415,0,1,8,6,4,434
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,35-39,413,0,1,11,2,0,427
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,40-44,287,1,0,11,1,4,304
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,45-49,197,0,0,8,1,1,207
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,50-54,125,0,0,6,0,0,131
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,55-59,103,0,0,3,0,0,106
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,60-64,87,0,0,6,0,0,93
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الاندلس,110310121207,65+,112,0,0,11,0,0,123
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,0-04,369,1,2,20,14,1,407
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,05-09,369,1,1,16,15,0,402
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,10-14,365,1,3,6,8,0,383
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,15-19,309,2,0,18,3,0,332
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,20-24,269,3,3,9,20,2,306
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,25-29,222,0,5,16,40,2,285
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,30-34,202,0,2,4,30,2,240
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,35-39,153,0,0,2,26,0,181
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,40-44,129,0,2,4,13,1,149
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,45-49,83,1,0,1,1,0,86
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,50-54,57,0,0,2,2,0,61
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,55-59,62,1,0,2,3,0,68
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,60-64,51,0,0,0,0,0,51
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الايمان,110310121203,65+,81,0,0,3,1,0,85
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,0-04,142,0,2,7,7,0,158
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,05-09,143,0,0,1,5,0,149
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,10-14,125,0,0,0,0,0,125
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,15-19,85,0,10,1,2,204,302
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,20-24,74,0,42,1,5,1812,1934
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,25-29,53,0,22,1,5,1811,1892
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,30-34,54,0,22,1,7,1413,1497
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,35-39,41,0,6,2,6,612,667
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,40-44,31,0,3,0,0,78,112
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,45-49,16,0,0,1,0,11,28
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,50-54,11,0,2,1,0,3,17
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,55-59,7,0,0,0,1,2,10
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,60-64,16,0,0,1,0,0,17
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,65+,15,0,1,1,0,0,17
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي التقوى,110310121208,unspecified,0,0,0,0,0,2,2
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,0-04,3,0,0,0,7,0,10
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,05-09,0,0,0,0,5,0,5
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,10-14,0,0,0,0,2,0,2
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,15-19,1,0,0,0,5,0,6
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,20-24,1,0,0,0,5,0,6
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,25-29,4,0,0,0,6,0,10
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,30-34,0,0,0,0,9,0,9
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,35-39,0,0,0,0,9,0,9
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,40-44,0,0,0,0,4,0,4
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,45-49,1,0,0,0,2,0,3
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الربيع,110310121219,50-54,1,0,0,0,1,0,2
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الصفاء,110310121214,0-04,23,0,0,0,14,1,38
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الصفاء,110310121214,05-09,24,1,0,0,6,0,31
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الصفاء,110310121214,10-14,40,0,0,0,9,2,51
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الصفاء,110310121214,15-19,29,1,0,1,4,1,36
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الصفاء,110310121214,20-24,24,3,1,1,30,10,69
العاصمة,لواء القويسمة,قضاء القويسمة,خريبة السوق وجاوا واليادودة,خريبة السوق وجاوة,حي الصفاء,110310121214,25-29,17,1,0,0,31,4,53
